"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","ensembl"
"Kdm5c",4732.68906635385,-0.50489774741456,0.0692291457168474,-7.29313849227075,3.02816524718906e-13,2.02424877918675e-10,"20591","ENSMUSG00000025332"
"Kdm6a",1471.26035854381,-0.696619844203412,0.0961525605650858,-7.24494324549859,4.32620325332616e-13,2.74735537602478e-10,"22289","ENSMUSG00000037369"
"AA465934",184.282191490673,1.6673535236192,0.230466236042875,7.23469759496143,4.66567582304338e-13,2.82184517278447e-10,"613254","ENSMUSG00000093483"
"Glod4",1463.06576119768,-0.639754664224336,0.0895785981362998,-7.14182491727439,9.20998649282274e-13,5.31709265660644e-10,"67201","ENSMUSG00000017286"
"Tlcd2",284.74368640645,1.25942357858067,0.17741542118866,7.09872665038188,1.25911564497693e-12,6.95305556819651e-10,"380712","ENSMUSG00000038217"
"Slc43a2",1897.27611235172,0.589949192382201,0.0833567453908614,7.07740195008715,1.46882044717312e-12,7.77312020814409e-10,"215113","ENSMUSG00000038178"
"Chd3",4132.35246083223,0.472445070070445,0.0700321646304825,6.74611548226808,1.5185577129647e-11,7.71488060494586e-09,"216848","ENSMUSG00000018474"
"Rsad1",165.677819028498,-1.4924191694681,0.228860931008796,-6.52107444852933,6.98055238248704e-11,3.40999983884492e-08,"237926","ENSMUSG00000039096"
"Il2",612.548688682364,0.804530210340094,0.124056590752816,6.48518716706577,8.86216997380738e-11,4.1688304013825e-08,"16183","ENSMUSG00000027720"
"H2-Q6",360.511632412964,-0.961560665099957,0.157102835894055,-6.12058120802098,9.32346514282007e-10,4.22919038496277e-07,"110557","ENSMUSG00000073409"
"Bzrap1",379.787474433513,-0.937607684412555,0.156030048336815,-6.00914820194495,1.86500583739762e-09,8.16808246234043e-07,NA,NA
"Socs2",852.738800997207,-0.656490945909344,0.109539268030269,-5.99320186919575,2.05749183508756e-09,8.71073459914903e-07,"216233","ENSMUSG00000020027"
"Gpr83",268.425882956995,-1.08141901594454,0.181323993396417,-5.96401499706825,2.46114135339436e-09,1.00835342998264e-06,"14608","ENSMUSG00000031932"
"Tnfsf11",774.253253640259,0.733418976353376,0.123650230108826,5.93140001201683,3.00362454256721e-09,1.19215735359832e-06,"21943","ENSMUSG00000022015"
"PISD",2822.36120229002,-0.493078720580024,0.0841239517806553,-5.86133568553314,4.59158688040498e-09,1.76720439297041e-06,NA,NA
"Il17f",33621.6683364473,0.368746381591507,0.0632726237449461,5.82789775050163,5.61299501502533e-09,2.09678381428931e-06,"257630","ENSMUSG00000041872"
"Yap1",180.812247602821,-1.33333532709555,0.234162270677689,-5.69406558638477,1.24049396200918e-08,4.50157537470816e-06,"22601","ENSMUSG00000053110"
"Itpripl2",417.990643122829,0.84885977356188,0.150906156620208,5.62508377771653,1.85417964469258e-08,6.5416487964557e-06,"319622","ENSMUSG00000095115"
"Gm26917",463268.492843672,-0.308456268957269,0.0570914313716505,-5.40284700429558,6.55914030024079e-08,2.23769226569799e-05,NA,NA
"Znrf2",2971.64125026139,-0.431433195578974,0.0799072940406506,-5.39917163706601,6.69493001311107e-08,2.23769226569799e-05,"387524","ENSMUSG00000058446"
"Adam19",3159.52116992831,0.385462767455755,0.0719473768862706,5.35756526697378,8.43509013440719e-08,2.74702768710528e-05,"11492","ENSMUSG00000011256"
"Tgm2",17050.6311351916,-0.34276943955525,0.0642278042641871,-5.33677654844532,9.461352069657e-08,3.00421581591784e-05,"21817","ENSMUSG00000037820"
"Timp1",1940.97278988746,-0.45458947215725,0.0856312279348189,-5.30868799993474,1.10417156500642e-07,3.42050806027965e-05,"21857","ENSMUSG00000001131"
"Pctp",209.718463679953,1.05218590315279,0.200063971257756,5.25924731243681,1.44646244158758e-07,4.37417130252473e-05,"18559","ENSMUSG00000020553"
"Mtmr7",319.901292171437,0.856979443611654,0.165267915210264,5.18539513565807,2.15557349426245e-07,6.36696254665752e-05,"54384","ENSMUSG00000039431"
"Timd2",438.805059795595,0.752451792836296,0.148511345058066,5.0666283612346,4.04923734752976e-07,0.000116884917161308,"171284","ENSMUSG00000040413"
"Rdm1",419.202972889894,-0.74211357709361,0.148589652041149,-4.99438262960664,5.90242740053741e-07,0.000164085481994718,"66599","ENSMUSG00000010362"
"Dntt",238.896669734672,-0.944046695633067,0.18907149676485,-4.99306723533895,5.94278574266358e-07,0.000164085481994718,"21673","ENSMUSG00000025014"
"Anxa3",504.479595884386,-0.676019558986942,0.136222274143379,-4.96262129844792,6.95481046641057e-07,0.000187942654752938,"11745","ENSMUSG00000029484"
"Chchd10",1809.78720495484,-0.418084101273248,0.084372577428117,-4.95521310380074,7.22510577904878e-07,0.000191179309374372,"103172","ENSMUSG00000049422"
"Irf8",5857.42152521165,-0.318179249915664,0.0648088158207853,-4.90950568816934,9.13062515841227e-07,0.000236669530891825,"15900","ENSMUSG00000041515"
"Ncf1",2200.54579879174,-0.389584393369665,0.0796454084117443,-4.89148591411099,1.00077556922363e-06,0.000254217010094187,"17969","ENSMUSG00000015950"
"Cyp11a1",1554.66522765753,-0.447385888278475,0.092236509576695,-4.85042084020397,1.23199795832101e-06,0.000306815805267356,"13070","ENSMUSG00000032323"
"Ccl20",230.428853509912,0.916220177912416,0.190997661701566,4.7970230093393,1.61041108822696e-06,0.000393342908299436,"20297","ENSMUSG00000026166"
"Msi2",3958.59193544073,0.367407321299641,0.076720618411777,4.78889937158331,1.67698542632576e-06,0.000401875318863462,"76626","ENSMUSG00000069769"
"1700048O20Rik",37.8473129546738,2.4004141892412,0.502520795312182,4.77674598073098,1.78154590711618e-06,0.0004190261956719,"69430","ENSMUSG00000043773"
"H2-Q7",1220.85624849897,-0.452856179202239,0.0956825579227093,-4.73290209870903,2.21332259442896e-06,0.000511116550397131,"15018","ENSMUSG00000060550"
"Rnu3a",967.983882383622,-0.521413925537496,0.111163830528942,-4.69049980606545,2.72538487421161e-06,0.000618127022988601,"19850","ENSMUSG00000106147"
"H2-Q10",690.907100803052,-0.565066444053547,0.121459001236262,-4.65232249814388,3.28217230494349e-06,0.000731348604299777,"15007","ENSMUSG00000067235"
"Eno3",807.298256368373,0.542489418504562,0.117622976063829,4.61210417095869,3.98613127268382e-06,0.000872894022316504,"13808","ENSMUSG00000060600"
"Rnf157",2098.34968693708,0.382656426051227,0.0839493946178603,4.55817969615014,5.15988816639363e-06,0.00111077524748077,"217340","ENSMUSG00000052949"
"Myb",604.924420507893,-0.571867619374691,0.125970526389067,-4.53969381384058,5.63359759126614e-06,0.00119253871677785,"17863","ENSMUSG00000019982"
"Tmem176b",1621.36149346112,0.431453856064252,0.0955931105586658,4.51344091161745,6.37842260996948e-06,0.00132807123883971,"65963","ENSMUSG00000029810"
"Slfn1",277.987539245299,0.787033676378833,0.175367832260069,4.48790217815814,7.19279400326701e-06,0.0014734786554112,"20555","ENSMUSG00000078763"
"Socs1",2851.81141399211,-0.348241655284508,0.0776845218041687,-4.48276757321585,7.36811676698748e-06,0.00148543573107156,"12703","ENSMUSG00000038037"
"Rcn1",354.691646395853,-0.705886025152896,0.15858959304204,-4.45102362401407,8.5461938557981e-06,0.00169601887753893,"19672","ENSMUSG00000005973"
"Slamf1",2092.51655229711,-0.36254345132716,0.0818727040741901,-4.42813579234706,9.50510551544762e-06,0.00185729761771846,"27218","ENSMUSG00000015316"
"Gatm",3198.93978784701,-0.376497953338203,0.0863260643829026,-4.36134736396914,1.29263957369743e-05,0.00248754776144409,"67092","ENSMUSG00000027199"
"Tgm1",226.306802966281,-0.824645987445334,0.196415878804858,-4.19846904671405,2.68725576107961e-05,0.00509415454051823,"21816","ENSMUSG00000022218"
"Scarna2",4683.79888925841,-0.304550892042546,0.072712532289785,-4.18842367954954,2.80898743067553e-05,0.00520706534965524,"100217438",NA
"App",74.2080912052547,-1.41921346275772,0.339120303046859,-4.18498523977085,2.85184631478898e-05,0.00520706534965524,"11820","ENSMUSG00000022892"
"Pcx",1078.12738024592,-0.416197405560859,0.0994840613398328,-4.18355865206536,2.86981005019972e-05,0.00520706534965524,"18563","ENSMUSG00000024892"
"Pim1",6231.66015861586,-0.276655355708501,0.0664252163869432,-4.16491463267376,3.11469086442967e-05,0.00557178713649595,"18712","ENSMUSG00000024014"
"Tfrc",17289.1828376618,0.24275986376163,0.058386300573955,4.15782232090793,3.21295762801572e-05,0.00566774650464273,"22042","ENSMUSG00000022797"
"Ccdc50",5286.99347275823,0.283668296560911,0.0691496935123703,4.10223505199145,4.09178278956608e-05,0.00711914153565463,"67501","ENSMUSG00000038127"
"She",136.166277078707,-1.08569496105217,0.265396700339792,-4.09083820432633,4.29816919042071e-05,0.00737716849831534,"214547","ENSMUSG00000046280"
"Gm23849",16.2154719411817,-4.30861341493769,1.05543713582972,-4.08230226952412,4.45917468644577e-05,0.0075514636923397,NA,NA
"Lbp",662.798787337914,-0.492568485165664,0.121145252013671,-4.06593305951503,4.78406674971138e-05,0.0079950568142216,"16803","ENSMUSG00000016024"
"Acvrl1",3171.6837035055,-0.318981923608235,0.0789370426383233,-4.04096623013556,5.32314241606534e-05,0.00861729479665682,"11482","ENSMUSG00000000530"
"2610035D17Rik",86.1812016071469,1.26531305775963,0.313234029825607,4.0395133902408,5.35622102398944e-05,0.00861729479665682,"72386","ENSMUSG00000087259"
"Hemk1",4747.50218955404,-0.268288447451736,0.0664187099161349,-4.03935047504681,5.35994243709856e-05,0.00861729479665682,"69536","ENSMUSG00000032579"
"Aldh1l1",68.2644286465736,-1.41621600296636,0.351757623041239,-4.02611318191766,5.6706402035543e-05,0.00900285015316789,"107747","ENSMUSG00000030088"
"Tmem176a",1680.83269857675,0.363188853994015,0.0911516156963806,3.98444779304594,6.76372244385917e-05,0.0106056837974636,"66058","ENSMUSG00000023367"
"Gm26316",134.261222944878,-1.02182202209845,0.256998447028496,-3.97598520112905,7.00884840813924e-05,0.0108560223941191,NA,NA
"Nos2",1124.03625298737,-0.47677978626116,0.120300983755847,-3.963224334298,7.39442368469802e-05,0.0113152500264277,"18126","ENSMUSG00000020826"
"Gpr146",1838.53269743172,-0.337687991623203,0.0855456773607515,-3.94745827073355,7.89852795204546e-05,0.0119427623236821,"80290","ENSMUSG00000044197"
"Slfn8",140.564365421079,-0.980460025893826,0.248937491412054,-3.93857920047455,8.19655384590903e-05,0.0122293622258542,"276950","ENSMUSG00000035208"
"Pbdc1",1131.20682161013,-0.388877315881135,0.0987968938369292,-3.9361289690241,8.28064838535124e-05,0.0122293622258542,"67683","ENSMUSG00000031226"
"Kcnq1ot1",872.174356603992,0.500949969263004,0.127793218129699,3.92000433665098,8.8547375243715e-05,0.01292689899966,"63830","ENSMUSG00000101609"
"Me2",8694.03803121508,-0.240628841352648,0.0618782511827474,-3.88874663962285,0.000100763238643424,0.0145431124319332,"107029","ENSMUSG00000024556"
"Wfikkn2",33.2545936142893,-2.11620312143908,0.550377660945023,-3.84500184437984,0.000120551531789217,0.0171658668782652,"278507","ENSMUSG00000044177"
"Arl4c",2640.49341830521,-0.290407295253561,0.0755717837873668,-3.84280058904879,0.000121638297696549,0.0171658668782652,"320982","ENSMUSG00000049866"
"Traip",592.06975700715,0.480950538372057,0.125315399859405,3.83792047036237,0.000124080652385694,0.0173036662185522,"22036","ENSMUSG00000032586"
"Slc11a2",1290.48491649343,-0.359679658964765,0.0937779305635253,-3.83544035151338,0.000125339523825431,0.0173036662185522,"18174","ENSMUSG00000023030"
"Sema7a",1041.03488084253,-0.385999027369836,0.101089226701521,-3.81839924950211,0.000134320419674455,0.0183441252718844,"20361","ENSMUSG00000038264"
"Lipe",1305.30731573602,-0.35572519915675,0.0932439522559645,-3.81499486615761,0.000136185764786565,0.0184010148782358,"16890","ENSMUSG00000003123"
"Gm10801",16.4169333851739,6.06946340134495,1.60378765695867,3.78445573827069,0.000154045318725654,0.0205950483487845,NA,NA
"Mmd",747.286446605019,0.453522795735515,0.120922281964179,3.7505312368308,0.000176460319696832,0.0233460679215569,"67468","ENSMUSG00000003948"
"C030037D09Rik",133.619066184622,0.950872178562692,0.255933849830558,3.71530447884179,0.000202959152342947,0.0265750947825543,"193280",NA
"Coro2a",580.758981311442,-0.468054155752412,0.126500898990667,-3.70000655716246,0.000215593896315865,0.0279414089500796,"107684","ENSMUSG00000028337"
"Rnu3b1",7.23709039667122,6.35052112367364,1.72720069971025,3.6767708146129,0.00023620507566742,NA,"19858","ENSMUSG00000105025"
"Nebl",370.256158211067,0.562330036408324,0.154116713995114,3.64872843334924,0.000263541506200981,0.0338105118207945,"74103","ENSMUSG00000053702"
"Taf15",535.491835047284,0.566975656419413,0.157109231811617,3.60879911308616,0.000307617694833906,0.0390705234208544,"70439","ENSMUSG00000020680"
"Fes",1249.27304521553,-0.340527876630902,0.0945625507748325,-3.60108598848765,0.000316890738263649,0.0398497947196694,"14159","ENSMUSG00000053158"
"Rgcc",4210.47269202625,-0.243262527485555,0.0676609998211257,-3.59531381635897,0.000324000777090025,0.0403444497041216,"66214","ENSMUSG00000022018"
"Il7r",1256.03158427603,0.346006978796707,0.0966996269226139,3.57816249977476,0.000346018307599346,0.0426677526681485,"16197","ENSMUSG00000003882"
"Nme1",1260.46381365738,0.349123438457279,0.0978352945364513,3.56848149853735,0.000359056203130106,0.0438497388072642,"18102","ENSMUSG00000037601"
"Ubtd1",658.532014713535,-0.433070272131437,0.121534417821525,-3.56335497297077,0.000366145020158414,0.0442895990574478,"226122","ENSMUSG00000025171"
"Cd24a",713.336685649254,0.42277325720298,0.118856940643413,3.5569925905409,0.000375124732447127,0.0449477285548203,"12484","ENSMUSG00000047139"
"Sdcbp2",1325.18505190108,-0.329842002890177,0.0929056875984401,-3.55028859283439,0.000384809061288308,0.0456771952095589,"228765","ENSMUSG00000027456"
"Tbc1d4",714.879515863905,0.424615011593603,0.121077629942177,3.50696500911346,0.000453248744566182,0.05330289171051,"210789","ENSMUSG00000033083"
"Mt2",1715.6540893611,-0.316830002943268,0.091323500393593,-3.46931514427032,0.000521787004016492,0.0605552644941843,"17750","ENSMUSG00000031762"
"Cyp51",6282.58323976333,0.221833530999195,0.0639668397341699,3.4679457656667,0.000524453121357395,0.0605552644941843,"13121","ENSMUSG00000001467"
"Procr",224.981026746869,-0.683040284041278,0.197297297990402,-3.46198498914317,0.000536207060711216,0.0613546475503887,"19124","ENSMUSG00000027611"
"Gm29650",6.232288040204,6.13386641617517,1.77695001212678,3.45190712980931,0.000556639281581758,NA,NA,NA
"Nle1",739.358307034953,0.401822535407541,0.116732073024921,3.44226333855783,0.000576868380434312,0.0654179044633589,"217011","ENSMUSG00000020692"
"Pdlim5",1307.54013742733,0.333908779766167,0.0971396032401703,3.43741140202727,0.000587302820654247,0.0660117975675185,"56376","ENSMUSG00000028273"
"Fam64a",797.236125168152,0.390087124840711,0.114078824983931,3.41945251360765,0.000627472833274006,0.0699081794334487,NA,NA
"Skap1",2650.98672335346,0.266129681310323,0.0784720671712269,3.39139379022124,0.000695381092345952,0.0768003065555299,"78473","ENSMUSG00000057058"
"Rnf19b",6780.33081090926,-0.221026869045755,0.0652947312613795,-3.38506438078393,0.000711615618004687,0.0775011565398539,"75234","ENSMUSG00000028793"
"Gm26448",933.327784925576,-0.383458865373173,0.113309484879354,-3.38417269994175,0.00071393081766498,0.0775011565398539,NA,NA
"Zbtb32",3284.21318390657,0.262364678022151,0.0778050762737766,3.37207661231454,0.000746036928072616,0.0790932799045343,"58206","ENSMUSG00000006310"
"Aqp9",82.1123394702919,-1.07647034916646,0.319242088966808,-3.37195622497754,0.000746363102053183,0.0790932799045343,"64008","ENSMUSG00000032204"
"Dclk1",392.817780474652,0.546640082373887,0.162129881126657,3.37161835051767,0.00074727923695332,0.0790932799045343,"13175","ENSMUSG00000027797"
"Bmf",194.465844299638,0.702771431240375,0.208849183184096,3.36497093513121,0.000765517225269645,0.0803540022987584,"171543","ENSMUSG00000040093"
"BC030867",741.860650091819,-0.400836272160844,0.119300861344676,-3.35987743628082,0.000779770573688754,0.0811792299706629,"217216","ENSMUSG00000034773"
"Socs3",6497.22917374227,-0.222038383141161,0.0662438693627652,-3.35183293604473,0.000802784470399449,0.0828956549475073,"12702","ENSMUSG00000053113"
"Peli2",127.454469964433,-0.849527059188466,0.253991705568425,-3.34470394333253,0.000823704451307988,0.0843699212585706,"93834","ENSMUSG00000021846"
"Cpd",15478.4835672317,0.231793190216451,0.0694705826444171,3.33656608874114,0.000848202595983155,0.0861841693726564,"12874","ENSMUSG00000020841"
"Itm2a",1444.79233237117,0.311366947995549,0.0939458376242498,3.31432403893089,0.000918649792610809,0.0919542795483154,"16431","ENSMUSG00000031239"
"Gm10800",154.88897213076,3.802139516717,1.14727041798567,3.31407439528741,0.000919470396239356,0.0919542795483154,NA,NA
"Plaur",165.334211286243,-0.750487453538007,0.227459633231526,-3.2994313886636,0.00096880906816364,0.0961315935527061,"18793","ENSMUSG00000046223"
"Fam169b",1879.33811336461,-0.290013889173675,0.0881919692381571,-3.28843875104444,0.00100744702529557,0.0986109121082578,"434197","ENSMUSG00000074071"
"Txnip",4730.51740602388,-0.235156069574382,0.0715534833950639,-3.28643775839716,0.00101463194112195,0.0986109121082578,"56338","ENSMUSG00000038393"
"Hdgfrp3",61.2475693610988,1.20087996606556,0.365480470409649,3.28575686881314,0.00101708759044026,0.0986109121082578,NA,NA
"Abcg1",820.952126173273,-0.382383637968992,0.116517102500455,-3.28178121291249,0.00103153608972381,0.0992540899665312,"11307","ENSMUSG00000024030"
"Hjurp",11222.3497220516,0.205205568661214,0.062659900763134,3.27491052749875,0.0010569544344583,0.100935174977856,"381280","ENSMUSG00000044783"
"Tex2",3484.95831069505,-0.257673761803505,0.078762289592448,-3.27153721834175,0.00106964508417094,0.101384792642203,"21763","ENSMUSG00000040548"
"Ermn",1112.26710834672,0.324801782947532,0.099914927762327,3.25078334360763,0.00115087524453077,0.108276048005817,"77767","ENSMUSG00000026830"
"Capza2",4335.39377632712,0.221487101559951,0.0682518455457605,3.24514450545446,0.0011739103595871,0.109631143214087,"12343","ENSMUSG00000015733"
"Itga3",3329.92658402225,0.234298782697666,0.072791254956506,3.21877652525243,0.00128738774302285,0.118784444128335,"16400","ENSMUSG00000001507"
"Nespas",204.892698336795,0.662937221235234,0.206005507169921,3.21805581968455,0.00129062698131723,0.118784444128335,NA,NA
"Hmgcs1",5314.44980623674,0.209281845007367,0.0655531582185062,3.19255167401354,0.00141021709935246,0.128857319272487,"208715","ENSMUSG00000093930"
"Dock10",2567.17103349403,-0.262968946852137,0.0827396709721998,-3.17826918770916,0.00148157127849139,0.134410262915137,"210293","ENSMUSG00000038608"
"Lgals3",327.053518908468,-0.519009340015177,0.163529202815895,-3.17380217770333,0.00150456197041487,0.135124894560658,"16854","ENSMUSG00000050335"
"Vill",175.759928432375,-0.681323505624422,0.214979691765639,-3.16924589494327,0.0015283503334325,0.135124894560658,"22351","ENSMUSG00000038775"
"Cyth1",3902.24044541676,-0.219262559230987,0.0691890154408568,-3.16903713449158,0.00152944852755517,0.135124894560658,"19157","ENSMUSG00000017132"
"Lrrc32",311.685583070971,-0.600962736572696,0.189678421981134,-3.16832421050229,0.00153320437913293,0.135124894560658,"434215","ENSMUSG00000090958"
"Vim",44965.6158428047,-0.181380124195671,0.0572802312770896,-3.16653966214374,0.00154264307623773,0.135124894560658,"22352","ENSMUSG00000026728"
"Upp1",249.268697708354,0.605164822747785,0.191296145396795,3.16349721262039,0.00155885844537952,0.135610007635379,"22271","ENSMUSG00000020407"
"Lgr4",164.336664390105,0.715615356861053,0.226474122202193,3.15981070995017,0.0015787166918022,0.136403270085577,"107515","ENSMUSG00000050199"
"Trib2",1952.08577851337,0.256722447066005,0.0818530738014167,3.13638126393198,0.00171046681914266,0.146788101823857,"217410","ENSMUSG00000020601"
"Glipr1",87.4175946689589,0.997547744440543,0.31831021524134,3.1338854258391,0.00172508199241942,0.14704876768939,"73690","ENSMUSG00000056888"
"Neu3",747.175066187431,0.382647662529676,0.122279777464503,3.12928000413443,0.00175235236337432,0.147641441328216,"50877","ENSMUSG00000035239"
"Nfil3",2262.11722577446,-0.247727697470187,0.0791940358291899,-3.12811053100641,0.00175934005818496,0.147641441328216,"18030","ENSMUSG00000056749"
"Batf3",381.412611903315,-0.471103553406563,0.150664004437253,-3.12684874642876,0.00176690804518454,0.147641441328216,"381319","ENSMUSG00000026630"
"3830403N18Rik",9.43253342388225,-4.11302766135124,1.31917974534331,-3.11786750506909,0.00182164676449338,NA,"70691","ENSMUSG00000031125"
"Pygl",922.462475186657,-0.357466461325431,0.114784242096671,-3.11424682339561,0.00184415148019843,0.153088679411767,"110095","ENSMUSG00000021069"
"Capn2",3236.86972829412,-0.22508315736097,0.072372947790855,-3.11004545526349,0.00187058555092729,0.154274721313815,"12334","ENSMUSG00000026509"
"Trim25",1374.25001525832,0.293553187265107,0.0945817060477732,3.10369943122863,0.00191117380583161,0.156605280695918,"217069","ENSMUSG00000000275"
"Gadd45g",601.915916993424,-0.396854465425039,0.128336873041652,-3.09228716595143,0.00198620605583081,0.160777370385823,"23882","ENSMUSG00000021453"
"Flnb",8550.91801289055,0.233278639750122,0.075443241621047,3.09210785138164,0.00198740627907835,0.160777370385823,"286940","ENSMUSG00000025278"
"P4ha1",4992.52095399012,-0.20257462910625,0.0656026193010477,-3.08790458772147,0.00201573177417831,0.16203676749265,"18451","ENSMUSG00000019916"
"Tjp2",528.625018300868,0.421784308563137,0.137191486775328,3.07442042124577,0.00210911980857263,0.167851083921874,"21873","ENSMUSG00000024812"
"2410006H16Rik",5291.08272038773,-0.202889937453648,0.0660092026489113,-3.07366138828817,0.0021144928295016,0.167851083921874,"69221","ENSMUSG00000086841"
"Ppic",109.442091184881,-0.836291030094943,0.272709141786884,-3.06660431188803,0.00216505250895647,0.170797092647554,"19038","ENSMUSG00000024538"
"Itgb7",5121.67373750177,-0.201794351026556,0.0659926368012016,-3.05783130979367,0.00222945040047654,0.174791663805262,"16421","ENSMUSG00000001281"
"Hint2",135.546472804121,0.756592427342499,0.247599162880347,3.05571480347906,0.00224524710728267,0.174950205580351,"68917","ENSMUSG00000028470"
"5530601H04Rik",154.431523155967,-0.705234607953477,0.230950946732076,-3.05361211085059,0.00226104220736008,0.175106689485856,"71445","ENSMUSG00000087174"
"Spag9",2188.85632247673,-0.24069711475065,0.0790460836877307,-3.04502264402519,0.00232662791932981,0.179093946687321,"70834","ENSMUSG00000020859"
"Nr4a1",3476.2493191887,0.229675723692004,0.0754856415019271,3.04264121125791,0.00234511758173675,0.179429749431557,"15370","ENSMUSG00000023034"
"Bsn",414.071153655699,-0.465201279533802,0.153242352790787,-3.03572263843349,0.00239959991433961,0.182498913245673,"12217","ENSMUSG00000032589"
"Aoc1",99.6943339627064,0.872960651863735,0.289424532506019,3.01619439204097,0.00255969101075442,0.193515687664238,"76507","ENSMUSG00000029811"
"Sema3b",166.878386737667,-0.669705821631216,0.222418180141057,-3.01102104695979,0.00260370804461275,0.195678673814358,"20347","ENSMUSG00000057969"
"Gla",802.381874834287,-0.339909905318879,0.113154919247303,-3.00393396575184,0.002665131628595,0.199116687145795,"11605","ENSMUSG00000031266"
"Rragd",863.024585950751,-0.333820841070588,0.111277958801197,-2.99988285790697,0.00270083455772221,0.200604091915964,"52187","ENSMUSG00000028278"
"Crabp2",615.092167613942,-0.378985129173293,0.126449728580301,-2.99712093832309,0.00272542568231916,0.201253672041487,"12904","ENSMUSG00000004885"
"Ncl",7021.16591635227,-0.235725634449904,0.0788729999716463,-2.98867336775125,0.00280191490080916,0.205645236697728,"17975","ENSMUSG00000026234"
"Ypel2",161.660225585335,-0.672255100844787,0.225084965084648,-2.98667261312621,0.00282031571147151,0.205645236697728,"77864","ENSMUSG00000018427"
"Nucb2",301.112379853394,-0.501838835039481,0.16814342647064,-2.98458789364036,0.00283960607479454,0.205645236697728,"53322","ENSMUSG00000030659"
"Tspan2",579.10754956767,0.376830226544752,0.126333855943399,2.98281267306194,0.00285612746567543,0.205645236697728,"70747","ENSMUSG00000027858"
"Sytl1",1010.68914079801,-0.306697476029655,0.102857454650963,-2.98177197822368,0.0028658536253443,0.205645236697728,"269589","ENSMUSG00000028860"
"Snora73b",1446.59867651645,-0.274243699423478,0.0921206906953781,-2.97700437712021,0.00291079854330595,0.206883290093708,"100306945","ENSMUSG00000065353"
"Treml2",2910.36471318308,-0.221970078578829,0.0745919076436534,-2.97579302622535,0.00292232017136745,0.206883290093708,"328833","ENSMUSG00000071068"
"Tnfsf8",926.266374295415,0.315052717683176,0.105907852304192,2.97478148058627,0.00293197324752913,0.206883290093708,"21949","ENSMUSG00000028362"
"Reck",81.1776318366252,0.94738646356889,0.320504138310502,2.95592583784696,0.00311732037434416,0.218746331903564,"53614","ENSMUSG00000028476"
"Sacs",2492.30397263155,0.288869579512609,0.098627497274007,2.92889495826981,0.00340169357690603,0.237389616045514,"50720","ENSMUSG00000048279"
"Lipo1",219.094524227422,0.568500640971316,0.194270890956186,2.92632950913645,0.00342987443259336,0.23804827960857,"329055","ENSMUSG00000079342"
"Cd81",2842.57679410155,0.215702450974472,0.0737919769958296,2.92311521870003,0.00346548254022843,0.239212465996964,"12520","ENSMUSG00000037706"
"Pla2g12a",1737.91139602668,-0.251315628285926,0.0864975846294128,-2.90546411628318,0.00366708894477482,0.251760522635595,"66350","ENSMUSG00000027999"
"Rara",2638.08242065815,-0.232199876657562,0.0800301633924561,-2.90140450568479,0.00371493988114324,0.253223141590365,"19401","ENSMUSG00000037992"
"Mast4",274.605840696226,0.514718971438177,0.177472026971118,2.90028225981745,0.00372826765431054,0.253223141590365,"328329","ENSMUSG00000034751"
"6430571L13Rik",261.445225880527,-0.515390692554508,0.17817818577772,-2.89255775225743,0.00382118923749568,0.258142111753273,"235599","ENSMUSG00000037977"
"Slc2a3",1861.15159903442,-0.269200975269939,0.0931551679737586,-2.88981256891482,0.00385471580836995,0.258142111753273,"20527","ENSMUSG00000003153"
"Sema4f",838.834706056353,-0.333579240367318,0.115455452322991,-2.88924631670159,0.00386166453295976,0.258142111753273,"20355","ENSMUSG00000000627"
"Brip1os",1436.48797974471,-0.260420553666041,0.0903141356904361,-2.88349715883534,0.00393286194745562,0.259325446836898,"74038","ENSMUSG00000085208"
"Gbp2",1190.49464772,0.277551998675461,0.0962715637855781,2.88301122119135,0.00393893409092779,0.259325446836898,"14469","ENSMUSG00000028270"
"Sgk1",281.050009089602,-0.506053334245931,0.175631798912337,-2.88133092856675,0.00395999624308227,0.259325446836898,"20393","ENSMUSG00000019970"
"Plod3",1982.66091236637,-0.234515177663712,0.081393608483309,-2.881248073819,0.00396103745266973,0.259325446836898,"26433","ENSMUSG00000004846"
"Tnfrsf9",7799.50638691445,-0.197116507037928,0.0687774810962875,-2.8660035798922,0.00415689544923104,0.270752456926582,"21942","ENSMUSG00000028965"
"Rgp1",1140.4025860886,-0.281751237538251,0.0986199003512999,-2.85694100820025,0.00427745328592863,0.277183337676426,"242406","ENSMUSG00000028468"
"Ubl7",965.333288209285,-0.302614114984673,0.106035769084219,-2.85388711373726,0.00431878746034585,0.278441215907882,"69459","ENSMUSG00000055720"
"Grap",2353.12271192154,-0.223402222342736,0.0784921104642198,-2.84617423358202,0.0044247977158551,0.283835130247857,"71520","ENSMUSG00000004837"
"Rpph1",83337.2877673513,-0.456046046350432,0.160520591078172,-2.8410439015163,0.00449661217382265,0.285951144541364,"85029","ENSMUSG00000092837"
"Stxbp4",159.659182616478,0.666159978435287,0.234513463760403,2.84060440604761,0.00450281307836177,0.285951144541364,"20913","ENSMUSG00000020546"
"N4bp2l1",228.786540128855,-0.544451331005807,0.192131550895006,-2.83374244609794,0.00460063946474967,0.290710058914356,"100637","ENSMUSG00000041132"
